#NAME?,NIKKEI 225 STOCK AVERAGE - PRICE INDEX,MSCI JAPAN - PRICE INDEX,TOPIX - PRICE INDEX,MSCI HONG KONG - PRICE INDEX,S&P HONG KONG BMI - PRICE INDEX,HANG SENG - PRICE INDEX,KOREA SE KOSPI 200 - PRICE INDEX,MSCI KOREA - PRICE INDEX,KOREA SE COMPOSITE (KOSPI) - PRICE INDEX
11/14/2006,138.42,8.502,13.57,1200.933,38.92,2424.99,0.19,0.42,1.5
11/15/2006,137.56,8.454,13.48,1214.878,39.315,2451.88,0.19,0.42,1.5
11/16/2006,136.85,8.397,13.39,1219.122,39.429,2459.87,0.19,0.421,1.5
11/17/2006,136.75,8.386,13.37,1226.672,39.698,2463.09,0.19,0.42,1.5
11/20/2006,133.07,8.148,12.98,1215.294,39.362,2434.17,0.19,0.42,1.5
11/21/2006,133.45,8.169,13,1223.084,39.62,2441.25,0.19,0.419,1.5
11/22/2006,136.48,8.357,13.32,1240.233,40.08,2472.38,0.2,0.425,1.52
11/23/2006,137.03,8.391,13.37,1238.886,40.103,2475.18,0.2,0.425,1.53
11/24/2006,135.81,8.329,13.28,1238.735,40.104,2475.86,0.2,0.423,1.53
11/27/2006,136.84,8.387,13.38,1241.243,40.19,2469.52,0.2,0.424,1.53
11/28/2006,136.41,8.379,13.38,1207.865,39.189,2397.15,0.2,0.42,1.52
11/29/2006,138.4,8.521,13.6,1216.705,39.477,2415.41,0.2,0.423,1.53
11/30/2006,140.71,8.685,13.86,1230.284,39.911,2437.55,0.2,0.427,1.54
12/1/2006,141.71,8.73,13.93,1215.801,39.604,2403.98,0.2,0.428,1.54
12/4/2006,141.25,8.722,13.93,1226.716,39.865,2406.25,0.2,0.426,1.54
12/5/2006,141.36,8.705,13.9,1239.74,40.274,2437.82,0.2,0.425,1.54
12/6/2006,142.46,8.81,14.06,1250.67,40.565,2448.6,0.2,0.427,1.54
12/7/2006,143.05,8.834,14.09,1241.618,40.349,2426.17,0.2,0.426,1.54
12/8/2006,142.16,8.776,14,1238.336,40.195,2411.05,0.2,0.417,1.51
12/11/2006,141.2,8.722,13.91,1247.529,40.457,2434.6,0.19,0.414,1.5
12/12/2006,142.09,8.769,13.98,1241.19,40.322,2432.27,0.19,0.413,1.49
12/13/2006,142.35,8.769,13.98,1233.88,40.12,2408.58,0.19,0.415,1.5
12/14/2006,143.06,8.815,14.04,1252.939,40.673,2434.53,0.2,0.426,1.54
12/15/2006,143.7,8.842,14.08,1271.985,41.121,2458.67,0.2,0.426,1.54
12/18/2006,143.6,8.854,14.1,1272.188,41.145,2469.18,0.2,0.428,1.55
12/19/2006,142.04,8.75,13.93,1257.558,40.71,2438.72,0.2,0.424,1.53
12/20/2006,143.74,8.85,14.09,1270.964,41.148,2474.66,0.2,0.43,1.56
12/21/2006,143.93,8.877,14.11,1268.53,41.069,2472.35,0.2,0.427,1.55
12/22/2006,143.99,8.865,14.08,1272.229,41.161,2484.41,0.2,0.426,1.55
12/25/2006,143.89,8.833,14.01,1272.229,41.161,2484.41,0.2,0.426,1.55
12/26/2006,144.33,8.859,14.06,1271.921,41.166,2483.81,0.2,0.424,1.54
12/27/2006,145.12,8.904,14.13,1280.294,41.399,2537.07,0.2,0.422,1.53
12/28/2006,144.76,8.896,14.11,1297.671,41.859,2573.74,0.2,0.425,1.54
12/29/2006,144.57,8.897,14.11,1305.447,42.104,2567.07,0.2,0.425,1.54
1/1/2007,144.57,8.897,14.11,1305.447,42.104,2567.07,0.2,0.425,1.54
1/2/2007,144.97,8.922,14.15,1324.768,42.603,2610.11,0.2,0.429,1.55
1/3/2007,144.31,8.882,14.08,1318.423,42.516,2621.59,0.2,0.42,1.52
1/4/2007,145.54,8.985,14.25,1295.416,41.891,2571.21,0.19,0.413,1.5
1/5/2007,143.96,8.892,14.11,1315.428,42.435,2594.45,0.19,0.41,1.48
1/8/2007,144.13,8.902,14.13,1322.476,42.659,2569.78,0.19,0.404,1.46
1/9/2007,144.36,8.926,14.17,1324.953,42.71,2551.77,0.19,0.404,1.46
1/10/2007,141.62,8.752,13.9,1304.755,42.139,2509.27,0.19,0.398,1.45
1/11/2007,139.8,8.657,13.75,1302.097,42.098,2486.02,0.19,0.401,1.45
1/12/2007,141.73,8.812,14,1317.284,42.566,2514.78,0.19,0.408,1.48
1/15/2007,142.81,8.897,14.15,1345.746,43.429,2573.27,0.19,0.411,1.48
1/16/2007,142.48,8.873,14.11,1342.631,43.387,2567.09,0.19,0.413,1.49
1/17/2007,143.22,8.911,14.16,1348.228,43.511,2570.96,0.19,0.409,1.47
1/18/2007,143.2,8.899,14.14,1355.407,43.728,2596.64,0.19,0.41,1.48
1/19/2007,142.64,8.885,14.12,1360.144,43.892,2603.84,0.19,0.404,1.45
1/22/2007,143.31,8.95,14.23,1382.12,44.572,2663.64,0.19,0.404,1.45
1/23/2007,143.43,8.969,14.26,1372.028,44.35,2662.72,0.19,0.405,1.45
1/24/2007,144.71,9.045,14.37,1360.524,44.078,2668.09,0.19,0.412,1.48
1/25/2007,144.35,9.004,14.3,1347.556,43.75,2647.86,0.19,0.412,1.48
1/26/2007,143.38,8.957,14.22,1332.559,43.225,2597.03,0.19,0.406,1.46
1/29/2007,143.31,8.961,14.22,1334.581,43.332,2590.74,0.19,0.404,1.45
1/30/2007,143.92,8.978,14.25,1343.348,43.649,2619.75,0.19,0.405,1.45
1/31/2007,143.71,8.972,14.24,1326.306,43.21,2574.76,0.19,0.403,1.44
2/1/2007,145.38,9.089,14.43,1348.25,43.774,2617.79,0.19,0.412,1.48
2/2/2007,144.86,9.064,14.38,1366.308,44.272,2634,0.2,0.422,1.51
2/5/2007,144.17,8.985,14.27,1360.537,44.217,2619.5,0.2,0.423,1.52
2/6/2007,144.49,9.059,14.38,1370.709,44.497,2645,0.2,0.427,1.53
2/7/2007,143.32,9.024,14.32,1370.254,44.529,2646.81,0.2,0.426,1.53
2/8/2007,142.73,8.948,14.2,1376.289,44.721,2653.37,0.2,0.423,1.52
2/9/2007,143.84,9.037,14.34,1376.614,44.695,2646.41,0.2,0.425,1.53
2/12/2007,143.71,9.029,14.33,1375.096,44.676,2635.43,0.19,0.419,1.51
2/13/2007,145.28,9.131,14.48,1341.449,43.799,2576.32,0.2,0.419,1.51
2/14/2007,146.99,9.225,14.62,1347.482,44.002,2586.53,0.2,0.425,1.53
2/15/2007,149.81,9.387,14.87,1365.594,44.541,2630.08,0.2,0.43,1.54
2/16/2007,149.83,9.384,14.87,1368.625,44.649,2632.34,0.2,0.433,1.55
2/19/2007,149.88,9.38,14.87,1368.677,44.651,2632.44,0.2,0.433,1.55
2/20/2007,149.36,9.365,14.84,1368.555,44.648,2632.2,0.2,0.434,1.55
2/21/2007,148.05,9.314,14.77,1362.928,44.612,2643.23,0.2,0.434,1.55
2/22/2007,149.12,9.362,14.85,1371.904,44.93,2664.02,0.2,0.437,1.56
2/23/2007,150.22,9.455,14.99,1366.177,44.825,2652.43,0.2,0.439,1.57
2/26/2007,151.11,9.512,15.07,1358.159,44.652,2624.89,0.2,0.438,1.57
2/27/2007,152.61,9.627,15.26,1333.045,43.833,2578.54,0.2,0.433,1.55
2/28/2007,148.58,9.331,14.79,1291.964,42.493,2515.46,0.19,0.42,1.51
3/1/2007,148.38,9.32,14.79,1272.549,42.027,2476.25,0.19,0.42,1.51
3/2/2007,147.13,9.266,14.71,1276.404,41.956,2487.99,0.19,0.419,1.5
3/5/2007,143.5,9.03,14.34,1225.906,40.182,2388.45,0.19,0.403,1.45
3/6/2007,144.89,9.176,14.56,1249.995,40.918,2438.65,0.19,0.413,1.48
3/7/2007,143.83,9.134,14.5,1252.839,41.128,2420.04,0.19,0.415,1.49
3/8/2007,145.67,9.245,14.67,1271.311,41.762,2454.04,0.19,0.419,1.5
3/9/2007,145.32,9.232,14.65,1283.526,42.13,2448.78,0.19,0.421,1.51
3/12/2007,147.15,9.337,14.82,1293.004,42.455,2487.98,0.2,0.429,1.53
3/13/2007,146.87,9.298,14.75,1289.664,42.426,2473.78,0.2,0.427,1.52
3/14/2007,143.35,9.067,14.4,1254.107,41.301,2410.27,0.19,0.416,1.49
3/15/2007,143.8,9.107,14.45,1261.285,41.51,2428.29,0.2,0.423,1.51
3/16/2007,143.4,9.054,14.36,1252.645,41.308,2426.48,0.2,0.423,1.51
3/19/2007,144.66,9.097,14.41,1269.656,41.783,2466.09,0.2,0.427,1.53
3/20/2007,146.28,9.194,14.56,1274.622,41.958,2477.67,0.2,0.427,1.53
3/21/2007,145.65,9.154,14.5,1289.174,42.376,2498.59,0.2,0.429,1.54
3/22/2007,147.91,9.29,14.71,1304.434,42.856,2521.29,0.2,0.432,1.54
3/23/2007,148.36,9.343,14.78,1304.162,42.906,2521.13,0.2,0.431,1.54
3/26/2007,148.65,9.332,14.77,1308.472,43.116,2529.81,0.2,0.431,1.55
3/27/2007,147.25,9.241,14.62,1304.245,42.932,2522.13,0.2,0.43,1.54
3/28/2007,148.14,9.281,14.69,1294.857,42.648,2502.43,0.2,0.428,1.53
3/29/2007,146.42,9.169,14.51,1308.82,43.069,2537.02,0.2,0.431,1.54
3/30/2007,146.41,9.16,14.51,1308.269,43.146,2533.96,0.2,0.43,1.54
4/2/2007,144.55,9.017,14.28,1312.697,43.368,2534.49,0.2,0.434,1.56
4/3/2007,145.17,9.065,14.35,1331.213,43.961,2559.48,0.2,0.436,1.56
4/4/2007,147.91,9.218,14.59,1348.088,44.477,2585.65,0.2,0.444,1.58
4/5/2007,147.55,9.165,14.52,1348.091,44.511,2585.65,0.21,0.444,1.59
4/6/2007,147.49,9.143,14.48,1348.091,44.511,2585.65,0.21,0.444,1.59
4/9/2007,148.77,9.199,14.57,1347.847,44.503,2585.19,0.21,0.447,1.61
4/10/2007,148.35,9.201,14.58,1356.96,44.814,2604.37,0.21,0.446,1.61
4/11/2007,148.08,9.201,14.57,1358.589,44.869,2617.17,0.21,0.451,1.62
4/12/2007,147.46,9.156,14.51,1350.053,44.646,2607.88,0.21,0.454,1.64
4/13/2007,145.55,9.018,14.3,1340.448,44.413,2603.33,0.21,0.453,1.64
4/16/2007,147.15,9.096,14.4,1356.405,44.869,2656.83,0.21,0.454,1.65
4/17/2007,146.96,9.092,14.39,1355.243,44.874,2661.21,0.21,0.454,1.65
4/18/2007,149.43,9.246,14.64,1349.551,44.784,2660.18,0.21,0.454,1.65
4/19/2007,146.89,9.117,14.43,1324.566,43.993,2597.88,0.21,0.447,1.63
4/20/2007,146.82,9.088,14.39,1339.25,44.463,2632.04,0.21,0.454,1.65
4/23/2007,147.02,9.082,14.37,1348.062,44.776,2630.43,0.21,0.458,1.67
4/24/2007,147.4,9.098,14.41,1347.333,44.678,2632.23,0.22,0.46,1.68
4/25/2007,145.48,8.987,14.24,1347.394,44.622,2626.74,0.21,0.456,1.67
4/26/2007,145.99,9.008,14.27,1355.704,44.857,2642.42,0.22,0.46,1.67
4/27/2007,145.66,8.982,14.24,1348.987,44.693,2624.25,0.21,0.456,1.66
4/30/2007,145.6,8.979,14.23,1333.107,44.204,2597.91,0.21,0.456,1.66
5/1/2007,144.26,8.917,14.14,1332.904,44.195,2597.52,0.21,0.456,1.66
5/2/2007,144.82,8.949,14.19,1345.95,44.609,2606.55,0.21,0.46,1.67
5/3/2007,144.55,8.933,14.16,1363.394,45.179,2644.25,0.22,0.463,1.68
5/4/2007,144.69,8.941,14.18,1377.603,45.576,2664.91,0.22,0.465,1.69
5/7/2007,147.37,9.121,14.45,1377.201,45.587,2672.65,0.22,0.472,1.72
5/8/2007,147.32,9.122,14.46,1360.704,45.095,2648.47,0.22,0.473,1.71
5/9/2007,148.25,9.204,14.58,1373.195,45.49,2665.57,0.22,0.474,1.72
5/10/2007,147.27,9.102,14.42,1369.271,45.61,2652.74,0.22,0.475,1.73
5/11/2007,146.15,9.056,14.35,1352.025,45.145,2617.23,0.22,0.474,1.73
5/14/2007,146.87,9.089,14.38,1373.861,45.742,2685.54,0.22,0.476,1.74
5/15/2007,145.64,9.004,14.24,1364.718,45.463,2669.91,0.22,0.472,1.72
5/16/2007,145.25,8.975,14.18,1370.839,45.64,2677.96,0.22,0.475,1.73
5/17/2007,144.3,8.911,14.08,1378.953,45.809,2684.41,0.22,0.477,1.74
5/18/2007,143.55,8.865,13.99,1365.191,45.364,2673.61,0.22,0.471,1.73
5/21/2007,144.39,8.916,14.07,1365.33,45.386,2675.62,0.22,0.477,1.75
5/22/2007,145.62,9.031,14.26,1358.642,45.31,2664.24,0.23,0.484,1.77
5/23/2007,145.8,9.067,14.33,1356.359,45.281,2658.56,0.23,0.484,1.77
5/24/2007,145.76,9.063,14.32,1356.316,45.261,2658.47,0.23,0.484,1.77
5/25/2007,143.72,8.932,14.1,1341.609,44.771,2622.92,0.23,0.483,1.77
5/28/2007,144.59,8.977,14.18,1341.864,44.869,2624.08,0.23,0.486,1.79
5/29/2007,145.17,9.038,14.28,1340.169,44.844,2617.75,0.23,0.485,1.79
5/30/2007,144.73,9.027,14.27,1333.433,44.619,2600.27,0.23,0.481,1.79
5/31/2007,146.75,9.124,14.41,1348.348,45.105,2641.89,0.23,0.493,1.83
6/1/2007,147.16,9.175,14.49,1347.409,45.311,2638.3,0.24,0.501,1.85
6/4/2007,147.62,9.223,14.56,1355.532,45.544,2655.95,0.24,0.51,1.87
6/5/2007,148.41,9.253,14.6,1360.348,45.638,2669.4,0.24,0.51,1.88
6/6/2007,149.06,9.309,14.69,1356.825,45.562,2664.96,0.24,0.51,1.88
6/7/2007,148.65,9.278,14.65,1354.038,45.414,2661.82,0.24,0.511,1.89
6/8/2007,146.18,9.135,14.44,1331.425,44.732,2624.04,0.24,0.502,1.85
6/11/2007,146.5,9.15,14.47,1336.441,44.925,2638.15,0.23,0.499,1.84
6/12/2007,145.87,9.106,14.39,1332.195,44.823,2640.01,0.24,0.505,1.86
6/13/2007,144.96,9.031,14.27,1329.305,44.804,2633.4,0.23,0.502,1.85
6/14/2007,145.16,9.042,14.29,1343.537,45.279,2669.5,0.24,0.517,1.9
6/15/2007,145.5,9.08,14.35,1346.683,45.412,2688.07,0.24,0.518,1.91
6/18/2007,146.79,9.153,14.46,1362.591,45.802,2760.76,0.25,0.527,1.95
6/19/2007,147.22,9.141,14.43,1362.628,45.807,2760.83,0.25,0.526,1.95
6/20/2007,147.3,9.139,14.43,1365.313,45.89,2775.24,0.24,0.521,1.92
6/21/2007,147.51,9.166,14.47,1375.097,46.171,2810.36,0.25,0.522,1.94
6/22/2007,146.58,9.078,14.33,1367.221,45.911,2815.43,0.24,0.515,1.91
6/25/2007,146.18,9.04,14.26,1357.658,45.55,2793.17,0.24,0.513,1.9
6/26/2007,146.78,9.09,14.35,1359.755,45.561,2790.68,0.24,0.511,1.89
6/27/2007,145.74,8.999,14.22,1359.016,45.543,2777,0.24,0.505,1.87
6/28/2007,145.83,9.005,14.24,1370.961,45.962,2806.74,0.24,0.51,1.89
6/29/2007,146.88,9.096,14.37,1366.245,45.904,2784.98,0.24,0.508,1.89
7/2/2007,148.36,9.216,14.56,1366.66,45.937,2785.83,0.24,0.517,1.92
7/3/2007,148.37,9.226,14.57,1385.24,46.569,2835.09,0.25,0.53,1.97
7/4/2007,148.18,9.208,14.54,1395.033,46.854,2843.93,0.25,0.537,2
7/5/2007,148.37,9.22,14.56,1401.95,47.091,2846.8,0.25,0.538,2
7/6/2007,147.25,9.149,14.45,1429.437,47.785,2882.05,0.26,0.546,2.02
7/9/2007,148.14,9.21,14.54,1451.407,48.526,2919.17,0.26,0.553,2.05
7/10/2007,149.51,9.284,14.66,1447.435,48.477,2928.06,0.26,0.556,2.06
7/11/2007,148.15,9.19,14.51,1431.269,48.051,2892.17,0.26,0.553,2.06
7/12/2007,146.86,9.118,14.4,1437.636,48.293,2918.01,0.26,0.561,2.08
7/13/2007,149.21,9.25,14.59,1452.123,48.749,2954.16,0.27,0.58,2.14
7/16/2007,149.42,9.262,14.61,1440.647,48.511,2935.31,0.27,0.573,2.12
7/17/2007,149.03,9.222,14.55,1446.823,48.695,2948.03,0.27,0.573,2.12
7/18/2007,147.87,9.151,14.44,1437.694,48.34,2920.72,0.27,0.566,2.11
7/19/2007,148.49,9.183,14.49,1452.686,48.756,2942.67,0.27,0.569,2.12
7/20/2007,149.79,9.294,14.65,1468.418,49.313,2978.41,0.27,0.582,2.17
7/23/2007,148.04,9.19,14.48,1471.787,49.429,2987.29,0.28,0.584,2.18
7/24/2007,149.2,9.285,14.64,1483.099,49.794,3000.86,0.28,0.585,2.18
7/25/2007,148.5,9.252,14.59,1481.625,49.724,2985.83,0.28,0.591,2.19
7/26/2007,148.36,9.238,14.56,1472.384,49.406,2966.69,0.27,0.575,2.14
7/27/2007,145.55,9.076,14.31,1431.916,47.997,2884.69,0.26,0.549,2.04
7/30/2007,145.96,9.131,14.4,1437.063,48.168,2906.08,0.26,0.555,2.06
7/31/2007,144.87,9.077,14.33,1461.402,48.921,2962.45,0.27,0.564,2.1
8/1/2007,142.31,8.921,14.08,1419.555,47.492,2868.1,0.25,0.537,2.01
8/2/2007,142.74,8.893,14.03,1412.678,47.291,2866.85,0.25,0.537,2.01
8/3/2007,143.45,8.969,14.13,1411.332,47.268,2878.78,0.26,0.544,2.03
8/6/2007,143.57,8.983,14.16,1378.368,46.034,2801.89,0.25,0.536,2.01
8/7/2007,142.94,8.905,14.02,1381.049,45.968,2798.2,0.25,0.537,2.02
8/8/2007,142.33,8.86,13.95,1416.92,47.038,2878.52,0.26,0.549,2.06
8/9/2007,144.71,9.011,14.19,1414.47,47.078,2868.61,0.26,0.552,2.07
8/10/2007,142.33,8.81,13.87,1383.798,45.951,2786.83,0.25,0.523,1.96
8/13/2007,141.93,8.754,13.79,1385.538,45.998,2798.14,0.25,0.532,1.99
8/14/2007,142.84,8.815,13.89,1391.236,46.194,2813.38,0.25,0.523,1.95
8/15/2007,140.52,8.631,13.6,1352.331,44.943,2733.71,0.25,0.523,1.95
8/16/2007,141.37,8.708,13.72,1310.191,43.402,2643.85,0.23,0.482,1.79
8/17/2007,134.21,8.234,13.01,1283.557,42.43,2608.42,0.22,0.465,1.72
8/20/2007,137.02,8.416,13.27,1341.229,44.34,2762,0.23,0.495,1.84
8/21/2007,139.08,8.599,13.56,1354.549,44.803,2783.87,0.23,0.496,1.84
8/22/2007,138.22,8.525,13.43,1390.471,45.805,2861.8,0.24,0.502,1.86
8/23/2007,140.31,8.697,13.69,1425.458,46.95,2940.55,0.24,0.516,1.91
8/24/2007,140.18,8.684,13.68,1415.266,46.796,2937.95,0.24,0.513,1.9
8/27/2007,140.45,8.685,13.68,1445.006,47.918,3022.07,0.24,0.518,1.92
8/28/2007,141.7,8.748,13.79,1432.524,47.409,2995.51,0.25,0.525,1.95
8/29/2007,139.14,8.588,13.53,1405.885,46.595,2950.87,0.25,0.522,1.94
8/30/2007,139.5,8.595,13.54,1436.005,47.439,3011.84,0.25,0.528,1.96
8/31/2007,142.94,8.809,13.87,1466.402,48.437,3076.17,0.25,0.539,2
9/3/2007,142.62,8.795,13.86,1466.557,48.589,3066.91,0.25,0.542,2.01
9/4/2007,141.32,8.718,13.74,1472.868,48.837,3064.53,0.25,0.539,2
9/5/2007,140.09,8.64,13.61,1494.787,49.431,3088.04,0.25,0.537,1.99
9/6/2007,141.08,8.651,13.61,1494.406,49.52,3087.68,0.26,0.544,2.01
9/7/2007,142.1,8.715,13.72,1499.955,49.756,3079.59,0.25,0.543,2.01
9/10/2007,139.15,8.543,13.46,1514.422,49.96,3086.69,0.25,0.528,1.96
9/11/2007,139.15,8.523,13.43,1514.006,49.934,3076.74,0.25,0.534,1.97
9/12/2007,138.33,8.498,13.38,1550.287,51.029,3121.82,0.25,0.526,1.94
9/13/2007,137.06,8.383,13.19,1566.362,51.544,3149.87,0.25,0.537,1.98
9/14/2007,140.16,8.539,13.42,1588.349,52.167,3196.62,0.25,0.544,2.01
9/17/2007,140.22,8.543,13.43,1559.535,51.32,3158.24,0.25,0.544,2.02
9/18/2007,136.46,8.299,13.05,1554.85,51.182,3155.13,0.25,0.534,1.98
9/19/2007,140.89,8.586,13.48,1613.837,52.91,3282.53,0.26,0.558,2.05
9/20/2007,143.3,8.717,13.68,1619.084,53.021,3302.13,0.26,0.563,2.07
9/21/2007,141.34,8.577,13.45,1630.329,53.32,3320.43,0.26,0.564,2.08
9/24/2007,141.88,8.61,13.5,1659.48,54.148,3414.78,0.26,0.564,2.08
9/25/2007,143.42,8.748,13.7,1648.336,53.817,3401.92,0.26,0.564,2.08
9/26/2007,142.06,8.687,13.62,1648.751,53.836,3402.78,0.26,0.564,2.08
9/27/2007,145.54,8.908,13.97,1680.04,54.736,3487.78,0.27,0.574,2.11
9/28/2007,145.94,8.968,14.06,1683.235,54.82,3493.85,0.27,0.579,2.13
10/1/2007,145.66,8.914,13.97,1683.008,54.858,3493.38,0.27,0.585,2.15
10/2/2007,147.1,9.026,14.15,1731.021,56.262,3632.13,0.28,0.605,2.2
10/3/2007,147.32,9.085,14.25,1678.108,54.741,3542.07,0.28,0.605,2.2
10/4/2007,146.78,9.057,14.22,1644.653,53.857,3476.58,0.28,0.597,2.19
10/5/2007,146.24,9.044,14.2,1694.492,55.356,3588.46,0.28,0.594,2.18
10/8/2007,145.14,8.976,14.09,1692.168,55.327,3579.03,0.28,0.601,2.2
10/9/2007,146.68,9.032,14.19,1725.483,56.105,3637.61,0.28,0.599,2.19
10/10/2007,146.71,9.017,14.16,1735.393,56.515,3682.95,0.28,0.609,2.23
10/11/2007,148.48,9.085,14.27,1756.104,57.184,3757.23,0.29,0.614,2.25
10/12/2007,147.59,9.006,14.13,1745.21,56.846,3719.27,0.28,0.602,2.21
10/15/2007,147.79,8.988,14.11,1755.253,56.99,3810.19,0.28,0.603,2.22
10/16/2007,147,8.886,13.94,1716.75,55.809,3734.02,0.28,0.592,2.19
10/17/2007,145.33,8.745,13.72,1728.197,56.132,3778.53,0.27,0.584,2.16
10/18/2007,147.89,8.912,13.99,1739.179,56.359,3801.67,0.28,0.591,2.18
10/19/2007,146.27,8.821,13.84,1739.146,56.333,3801.6,0.27,0.582,2.15
10/22/2007,144.15,8.725,13.71,1688.85,54.872,3660.78,0.26,0.562,2.08
10/23/2007,143.45,8.715,13.7,1725.508,55.97,3790.29,0.27,0.572,2.12
10/24/2007,143.4,8.722,13.71,1725.884,56.026,3784.38,0.27,0.57,2.11
10/25/2007,142.54,8.61,13.55,1769.137,57.246,3851.79,0.27,0.585,2.16
10/26/2007,144.56,8.781,13.79,1829.021,58.88,3922.99,0.28,0.604,2.23
10/29/2007,145.59,8.93,14.01,1906.811,61.037,4075,0.29,0.617,2.27
10/30/2007,145.14,8.916,14.01,1889.285,60.508,4082.25,0.29,0.612,2.26
10/31/2007,145.18,8.932,14.05,1866.004,60.2,4045.07,0.29,0.62,2.29
11/1/2007,146.86,9.058,14.24,1875.521,60.498,4059.76,0.29,0.616,2.28
11/2/2007,143.93,8.866,13.94,1815.76,58.876,3927.44,0.28,0.601,2.23
11/5/2007,142.11,8.746,13.76,1746.7,56.752,3727.88,0.28,0.599,2.22
11/6/2007,142.16,8.747,13.78,1790.915,57.939,3791.36,0.29,0.611,2.26
11/7/2007,142.18,8.738,13.75,1815.393,58.925,3824.45,0.29,0.612,2.26
11/8/2007,139.89,8.554,13.45,1773.337,57.685,3703.25,0.28,0.588,2.18
11/9/2007,140.82,8.582,13.5,1777.591,57.798,3698.77,0.28,0.595,2.2
11/12/2007,138.94,8.467,13.32,1736.722,56.23,3550.24,0.27,0.574,2.11
11/13/2007,137.23,8.388,13.2,1746.522,56.314,3570.64,0.27,0.572,2.1
11/14/2007,139.15,8.541,13.45,1798.643,57.969,3744.46,0.27,0.589,2.16
11/15/2007,138.82,8.573,13.51,1775.143,57.282,3692.85,0.27,0.581,2.13
11/16/2007,136.99,8.437,13.3,1711.234,55.423,3548.59,0.27,0.572,2.1
11/19/2007,136.53,8.389,13.22,1713.668,55.383,3528.81,0.26,0.561,2.06
11/20/2007,138.04,8.474,13.33,1712.96,55.228,3569.24,0.26,0.552,2.03
11/21/2007,136.85,8.422,13.27,1652.288,53.522,3420.9,0.25,0.53,1.95
11/22/2007,137.15,8.408,13.24,1612.304,52.068,3343.2,0.24,0.527,1.93
11/23/2007,137.86,8.451,13.31,1637.645,52.723,3412.24,0.24,0.525,1.91
11/26/2007,139.82,8.61,13.55,1698.99,54.444,3549.9,0.25,0.548,2
11/27/2007,140.21,8.645,13.62,1682.113,53.92,3496.29,0.25,0.546,2
11/28/2007,137.81,8.512,13.42,1704.377,54.547,3515.65,0.25,0.538,1.97
11/29/2007,141.45,8.764,13.81,1776.728,56.74,3657.56,0.26,0.553,2.02
11/30/2007,141.36,8.767,13.81,1791.414,57.355,3679.14,0.26,0.561,2.07
12/3/2007,141.48,8.794,13.87,1803.93,57.874,3680.01,0.26,0.558,2.06
12/4/2007,141.2,8.764,13.82,1815.461,58.059,3706.67,0.26,0.565,2.08
12/5/2007,140.72,8.721,13.76,1837.485,58.653,3763.98,0.27,0.571,2.1
12/6/2007,142.55,8.843,13.94,1846.646,58.944,3792.13,0.27,0.579,2.12
12/7/2007,142.89,8.877,13.99,1786.919,57.334,3699.98,0.27,0.576,2.1
12/10/2007,142.56,8.852,13.95,1784.416,57.153,3655.6,0.26,0.566,2.06
12/11/2007,143.75,8.916,14.04,1835.501,58.564,3748.47,0.27,0.572,2.08
12/12/2007,141.95,8.801,13.87,1793.16,57.353,3657.63,0.27,0.571,2.08
12/13/2007,138.54,8.578,13.52,1759.574,56.209,3558.71,0.27,0.569,2.07
12/14/2007,136.87,8.403,13.24,1756.552,55.974,3534.03,0.26,0.557,2.04
12/17/2007,134.65,8.255,13,1680.406,53.693,3410.52,0.25,0.539,1.97
12/18/2007,134.33,8.236,12.98,1686.991,53.826,3427.09,0.25,0.541,1.98
12/19/2007,132.6,8.159,12.85,1711.39,54.584,3464.51,0.25,0.541,1.98
12/20/2007,133.12,8.204,12.91,1712.505,54.622,3462.69,0.25,0.533,1.95
12/21/2007,133.94,8.207,12.9,1762.912,56.092,3541.56,0.25,0.545,2
12/24/2007,133.39,8.173,12.85,1787.123,56.869,3604.02,0.26,0.559,2.04
12/25/2007,135.98,8.334,13.08,1787.123,56.869,3604.02,0.26,0.559,2.04
12/26/2007,137.2,8.416,13.22,1786.513,56.943,3602.79,0.26,0.555,2.03
12/27/2007,136.35,8.363,13.14,1771.878,56.667,3568.99,0.26,0.555,2.03
12/28/2007,135.33,8.311,13.05,1751.928,56.097,3507.41,0.26,0.552,2.03
12/31/2007,137.03,8.415,13.21,1794.705,57.299,3566.91,0.26,0.552,2.03
1/1/2008,137.03,8.415,13.21,1794.705,57.299,3566.91,0.26,0.552,2.03
1/2/2008,139.47,8.565,13.45,1784.577,56.98,3528.38,0.25,0.539,1.98
1/3/2008,139.78,8.584,13.47,1757.328,56.032,3444.77,0.25,0.539,1.98
1/4/2008,135.75,8.316,13.05,1796.556,57.114,3528.9,0.25,0.54,1.99
1/7/2008,133.42,8.159,12.81,1791.707,56.839,3483.27,0.25,0.528,1.95
1/8/2008,132.43,8.151,12.79,1774.123,56.472,3475.84,0.25,0.527,1.94
1/9/2008,133.3,8.286,13,1795.915,57.006,3537.46,0.25,0.533,1.97
1/10/2008,131.43,8.15,12.8,1763.883,56.097,3489.18,0.24,0.526,1.95
1/11/2008,129.44,8.045,12.64,1741.609,55.58,3442.43,0.24,0.514,1.9
1/14/2008,130.65,8.121,12.75,1724.584,55.058,3391.39,0.24,0.51,1.88
1/15/2008,130.81,8.064,12.64,1696.684,54.221,3313.11,0.24,0.507,1.87
1/16/2008,126.41,7.776,12.19,1618.094,51.827,3135.27,0.23,0.493,1.81
